OrphaCode,Name,ExpertLink,ClassOrphaCodes,ClassNames
412057,Autosomal recessive cerebellar ataxia due to STUB1 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=412057,98006,Rare neurologic disease
412181,Epidermolysis bullosa simplex due to BP230 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=412181,89826,Rare skin disease
412069,AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=412069,98006,Rare neurologic disease
412189,Epidermolysis bullosa simplex due to exophilin 5 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=412189,89826,Rare skin disease
412217,Dystonia-aphonia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=412217,98006,Rare neurologic disease
412206,Primary failure of tooth eruption,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=412206,98026,Rare odontologic disease
418959,Squamous cell carcinoma of the stomach,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=418959,250908,Rare neoplastic disease
418945,"Carcinoma of esophagus, salivary gland type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=418945,250908,Rare neoplastic disease
418951,Undifferentiated carcinoma of esophagus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=418951,250908,Rare neoplastic disease
420259,Secondary pulmonary alveolar proteinosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420259,97955,Rare respiratory disease
420179,Malan overgrowth syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420179,93890,Rare developmental defect during embryogenesis
420789,Autoimmune encephalopathy with parasomnia and obstructive sleep apnea,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420789,98006,Rare neurologic disease
420794,Cono-spondylar dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420794,93419,Rare bone disease
420702,Autosomal recessive severe congenital neutropenia due to CSF3R deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420702,98004,Rare immune disease
420728,Combined oxidative phosphorylation defect type 20,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420728,68367,Rare inborn errors of metabolism
420733,Combined oxidative phosphorylation defect type 21,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420733,68367,Rare inborn errors of metabolism
420741,RIDDLE syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420741,98004,Rare immune disease
420492,"Adult-onset cervical dystonia, DYT23 type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420492,98006,Rare neurologic disease
420485,Cranio-cervical dystonia with laryngeal and upper-limb involvement,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420485,98006,Rare neurologic disease
420556,Visual snow syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420556,97966,Rare ophthalmic disorder
420402,Semicircular canal dehiscence syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420402,98036,Rare otorhinolaryngologic disease
420429,"Glycogen storage disease due to acid maltase deficiency, late-onset",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420429,68367,Rare inborn errors of metabolism
420611,Transient myeloproliferative syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420611,97992,Rare hematologic disease
420584,Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420584,93890,Rare developmental defect during embryogenesis
420699,Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420699,98004,Rare immune disease
420686,Woolly hair-palmoplantar keratoderma syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420686,89826,Rare skin disease
420561,Temple-Baraitser syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420561,93890,Rare developmental defect during embryogenesis
420573,Severe combined immunodeficiency due to CTPS1 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420573,98004,Rare immune disease
420566,Bleeding disorder due to CalDAG-GEFI deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=420566,97992,Rare hematologic disease
423461,Mucolipidosis type III alpha/beta,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423461,68367,Rare inborn errors of metabolism
423470,Mucolipidosis type III gamma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423470,68367,Rare inborn errors of metabolism
423454,Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423454,93890,Rare developmental defect during embryogenesis
423384,Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423384,98004,Rare immune disease
423296,Spinocerebellar ataxia type 38,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423296,98006,Rare neurologic disease
423306,Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423306,93890,Rare developmental defect during embryogenesis
423717,Cutaneous larva migrans,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423717,68416,Rare infectious disease
423693,Double outlet right ventricle with subaortic or doubly committed ventricular septal defect,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423693,93890,Rare developmental defect during embryogenesis
423712,"Double outlet right ventricle with atrioventricular septal defect, pulmonary stenosis, heterotaxy",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423712,93890,Rare developmental defect during embryogenesis
423479,X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423479,68367,Rare inborn errors of metabolism
422526,Hereditary clear cell renal cell carcinoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=422526,250908,Rare neoplastic disease
423275,Spinocerebellar ataxia type 40,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423275,98006,Rare neurologic disease
424065,Solid pseudopapillary carcinoma of pancreas,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424065,250908,Rare neoplastic disease
424058,Intraductal papillary mucinous carcinoma of pancreas,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424058,250908,Rare neoplastic disease
424080,Osteoclastic giant cell tumor of pancreas,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424080,250908,Rare neoplastic disease
424073,Serous cystadenocarcinoma of pancreas,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424073,250908,Rare neoplastic disease
424107,Congenital myopathy with myasthenic-like onset,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424107,98006,Rare neurologic disease
424099,Colobomatous microphthalmia-rhizomelic dysplasia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424099,93419,Rare bone disease
424261,TOR1AIP1-related limb-girdle muscular dystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424261,98006,Rare neurologic disease
424016,Adenocarcinoma of the anal canal,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424016,250908,Rare neoplastic disease
424027,Progressive myoclonic epilepsy type 8,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424027,98006,Rare neurologic disease
424019,Squamous cell carcinoma of the anal canal,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424019,250908,Rare neoplastic disease
424039,Squamous cell carcinoma of pancreas,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424039,250908,Rare neoplastic disease
424053,Mucinous cystadenocarcinoma of the pancreas,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424053,250908,Rare neoplastic disease
424046,Acinar cell carcinoma of pancreas,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424046,250908,Rare neoplastic disease
423968,Squamous cell carcinoma of the small intestine,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423968,250908,Rare neoplastic disease
423994,Squamous cell carcinoma of the colon,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423994,250908,Rare neoplastic disease
424002,Squamous cell carcinoma of the rectum,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424002,250908,Rare neoplastic disease
423786,Undifferentiated carcinoma of stomach,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423786,250908,Rare neoplastic disease
423894,Microcephaly-complex motor and sensory axonal neuropathy syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=423894,98006,Rare neurologic disease
431140,X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431140,93890,Rare developmental defect during embryogenesis
425120,STING-associated vasculopathy with onset in infancy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=425120,98023,Rare systemic or rheumatologic disease
424943,Adenocarcinoma of the liver and intrahepatic biliary tract,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424943,250908,Rare neoplastic disease
424970,Undifferentiated carcinoma of liver and intrahepatic biliary tract,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424970,250908,Rare neoplastic disease
424991,Adenocarcinoma of the gallbladder and extrahepatic biliary tract,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424991,250908,Rare neoplastic disease
424996,Squamous cell carcinoma of gallbladder and extrahepatic biliary tract,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424996,250908,Rare neoplastic disease
424975,Squamous cell carcinoma of liver and intrahepatic biliary tract,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424975,250908,Rare neoplastic disease
424982,Biliary cystadenocarcinoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=424982,250908,Rare neoplastic disease
431361,Progressive encephalopathy with leukodystrophy due to DECR deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431361,98006,Rare neurologic disease
431341,Patent urachus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431341,93890,Rare developmental defect during embryogenesis
431344,Urachal sinus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431344,93890,Rare developmental defect during embryogenesis
431347,Urachal diverticulum,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431347,93890,Rare developmental defect during embryogenesis
431272,X-linked scapuloperoneal muscular dystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431272,98006,Rare neurologic disease
431329,Autosomal recessive spastic paraplegia type 57,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431329,98006,Rare neurologic disease
431255,Scapuloperoneal spinal muscular atrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431255,98006,Rare neurologic disease
431149,Combined immunodeficiency due to OX40 deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431149,98004,Rare immune disease
431166,Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=431166,98004,Rare immune disease
435438,Progressive myoclonic epilepsy type 7,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435438,98006,Rare neurologic disease
435387,Autosomal dominant Charcot-Marie-Tooth disease type 2Y,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435387,98006,Rare neurologic disease
435372,Anterior urethral valve,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435372,93890,Rare developmental defect during embryogenesis
435329,Familial ossifying fibroma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=435329,93419,Rare bone disease
434179,Orofaciodigital syndrome type 14,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=434179,93890,Rare developmental defect during embryogenesis
504476,Cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=504476,98006,Rare neurologic disease
504523,Severe combined immunodeficiency due to LAT deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=504523,98004,Rare immune disease
504530,Combined immunodeficiency due to Moesin deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=504530,98004,Rare immune disease
26793,Very long chain acyl-CoA dehydrogenase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=26793,68367,Rare inborn errors of metabolism
29072,Hereditary pheochromocytoma-paraganglioma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=29072,97978,Rare endocrine disease
28378,Tyrosinemia type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=28378,68367,Rare inborn errors of metabolism
29207,Reactive arthritis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=29207,98023,Rare systemic or rheumatologic disease
29073,Multiple myeloma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=29073,250908,Rare neoplastic disease
29822,Spontaneous periodic hypothermia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=29822,98006,Rare neurologic disease
30391,Isolated biliary atresia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=30391,93890,Rare developmental defect during embryogenesis
320,Apparent mineralocorticoid excess,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=320,97978,Rare endocrine disease
724,Idiopathic acute eosinophilic pneumonia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=724,97955,Rare respiratory disease
230,Dopamine beta-hydroxylase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=230,68367,Rare inborn errors of metabolism
725,Continuous spikes and waves during sleep,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=725,98006,Rare neurologic disease
590,Congenital myasthenic syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=590,98006,Rare neurologic disease
404,Familial hyperaldosteronism type II,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=404,97978,Rare endocrine disease
756,Pseudohypoaldosteronism type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=756,93626,Rare renal disease
162,Cataract-glaucoma syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=162,97966,Rare ophthalmic disorder
545,Follicular lymphoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=545,250908,Rare neoplastic disease
88,Idiopathic aplastic anemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88,97992,Rare hematologic disease
102,Multiple system atrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=102,98006,Rare neurologic disease
824,Primary myelofibrosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=824,250908,Rare neoplastic disease
729,Polycythemia vera,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=729,97992,Rare hematologic disease
25980,X-linked myopathy with excessive autophagy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25980,98006,Rare neurologic disease
26137,Juvenile temporal arteritis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=26137,98028,Rare circulatory system disease
26106,Hereditary diffuse gastric cancer,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=26106,250908,Rare neoplastic disease
505395,Ventilator-induced diaphragmatic dysfunction,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=505395,97955,Rare respiratory disease
25968,Benign occipital epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25968,98006,Rare neurologic disease
26790,Pseudomyxoma peritonei,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=26790,250908,Rare neoplastic disease
26792,Short chain acyl-CoA dehydrogenase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=26792,68367,Rare inborn errors of metabolism
26791,Multiple acyl-CoA dehydrogenase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=26791,68367,Rare inborn errors of metabolism
26348,Acquired prothrombin deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=26348,97992,Rare hematologic disease
26349,Protein S acquired deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=26349,97992,Rare hematologic disease
831,Congenital cervical spinal stenosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=831,98006,Rare neurologic disease
49,Penile agenesis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=49,93890,Rare developmental defect during embryogenesis
227,Diphallia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=227,93890,Rare developmental defect during embryogenesis
